Gene,logFC,-log10(p-value)
GNA15,0.019688712355546478,0.3292929301798658
RPS6KA1,-0.018295642426071623,0.3290970962297752
PSMC4,0.03220811104456267,0.32879237343831286
NACA,-0.017881786705746805,0.3283559431130335
ANKRD49,-0.017901011726678462,0.32784346817982707
DPM3,0.027053771506719393,0.3278306304857042
MICALL1,0.022662069983873323,0.3277877625053118
CCND1,-0.03132060632021627,0.3276853675581976
CPSF3L,-0.025958681371176517,0.3276711037140246
ALG2,-0.0221746154998419,0.3275853684428807
DAD1,-0.03211844633157401,0.3274318824886563
AGAP1,-0.01659461510385629,0.32743009318954786
DUSP28,-0.016829048071087094,0.327215786686841
KCNMA1,-0.026603145059324262,0.32658803538742587
CIR1,-0.024668576105291606,0.32658803538742587
FAM104A,0.032655588425271276,0.32627851010139103
HAGH,-0.03134529764314209,0.3257214782301253
YIPF2,-0.022851793167466994,0.3251754735560206
TMOD3,0.02927666828582076,0.32398510446277284
ASPSCR1,0.027206576177019492,0.32392830064100997
ANKH,0.02037551781671354,0.3238578040729939
DXO,-0.016773190887492184,0.32339886884833713
MMADHC,-0.03351749782090341,0.3232215349680148
TMX3,-0.018414646667094914,0.32211447848183766
ACAP2,-0.023148244038862842,0.32209171335073133
LARP4B,-0.02183257538943284,0.321881496588588
CRIP2,0.027807303425634977,0.321881496588588
DNAJA1,-0.03371788232161155,0.32185732956240276
PGD,0.02713293298546926,0.32142630485040824
COQ10B,0.024042476434227744,0.3208960561477408
FKBP1A,-0.02378923073287531,0.32087534557199426
TATDN1,0.031001277520241288,0.32060482345708674
FOXJ3,-0.018454708803392172,0.3203631498401062
PAWR,-0.031966155006144525,0.3202161757398428
CPT1A,-0.01738484659357642,0.31963358438558986
ARCN1,-0.026636793241734402,0.319542867748039
MTERFD2,-0.02504486883078183,0.3191131901592106
ZC3HAV1,-0.02652701426001247,0.31826251163320957
TRAK2,-0.016616150467087643,0.31803496719336993
FAM208B,-0.021814494340008928,0.317936702966292
COL6A2,0.021868421506934688,0.3176951511182479
MYLK,-0.019572760909399634,0.3176100783777898
LINC00511,-0.022635454857489634,0.31733224616858263
PRRT3,-0.01674995322588213,0.31578567329696755
CLDN4,-0.027250015932767546,0.31505308875439
TOM1L2,-0.01871471342665121,0.31456246734534105
PI4KB,-0.022348475013478364,0.31456246734534105
GAA,-0.017773522780428763,0.3138775619277919
RAB3B,0.02125474977059305,0.31361487537169347
EFHC1,-0.018628382975252045,0.31349352123956964
FBXO8,-0.016561841427372492,0.3133664967318415
SNN,-0.02102561336865527,0.3133664967318415
AKAP9,0.031069473430587635,0.31336243719947054
GSTZ1,-0.022916606172501908,0.3129447319197778
TXNL1,0.03167605897928549,0.3128493992648598
JMJD6,-0.022262807547810404,0.3117970154009163
USP14,-0.02672771107038674,0.3113179608768188
SHC1,-0.03061903408842781,0.3113179608768188
PLXNB2,0.024485961637867426,0.3112799330136765
ATG4D,-0.026707373630439513,0.3112799330136765
RP11-392P7.6,-0.016276739607779867,0.31085818753981465
NDUFAF5,-0.020427130728569054,0.31063437235729147
OFD1,-0.01999111882233784,0.31063437235729147
SIPA1L1,-0.02062078646571308,0.3104484596633797
ISG15,0.037369366501164514,0.3104484596633797
TTC37,-0.022025857184410746,0.31011960555946416
KLHL18,0.020092476322348674,0.3098595051026962
FAM43A,-0.0162630468071141,0.30943910136465225
YKT6,-0.03237704997970514,0.30907832599019264
SSSCA1,-0.031557277109761195,0.3087449871168755
COG4,-0.01614772719923785,0.3085314332575209
ELP2,0.017899237459835682,0.3083899080846255
F3,0.02602614019910021,0.30834723117992
KLHL8,-0.01556843171026756,0.30832079935918405
RPL7,0.014980970025355589,0.3080144523614673
TRIM24,-0.018124801954154002,0.3065437848245197
HK1,-0.02137386187730872,0.3061598415853767
PBX3,-0.017704576302636887,0.30609097643557004
DYNLT3,0.026560697617441065,0.3053672769177125
ETNK1,0.020984779197156023,0.30503273233346834
EHD2,0.02145978889215794,0.3049020474434506
USP31,-0.015686175071429886,0.3047047346686095
ZDHHC5,-0.01808502498555864,0.30385664564621656
C3orf38,-0.015179210922116049,0.3033741862938885
LCOR,-0.01747557577311376,0.30330236413980183
RRBP1,-0.031428022267309785,0.30312467063289594
GRIPAP1,-0.016799923378970405,0.302888309120092
PABPC1,-0.020286376514068394,0.30189113081522845
RYBP,-0.01921486817014273,0.30188727847164143
GRB10,-0.01837364252831364,0.3015979529428324
KDM6B,-0.016187647980006936,0.30109627545415146
COBLL1,0.016453816871723426,0.3004929780265653
SPON2,-0.013120264505887214,0.3003518941498047
MSTO1,-0.019868422801391894,0.3002845747148362
PRPSAP2,0.018952024286828184,0.2999970198264929
ZNF292,-0.02152161039903877,0.29984379050812354
NPM1,0.02436528449310238,0.29984379050812354
USO1,0.024373791852745796,0.29906907087036516
ACO2,-0.029411929147666882,0.2982246452029489
CDH1,0.021323039629799645,0.2977974147243938
ANAPC13,0.031088617987694356,0.2977750469730593
LRP5,-0.016611565524299543,0.29749441454210507
CDK7,0.01831385723182155,0.29717607233370474
CDK2AP1,-0.017838125711920227,0.29717607233370474
L3HYPDH,0.01891044927244323,0.29710023589713386
FUBP1,-0.023052264564230818,0.2966726552325682
PCBP4,-0.02415195004948778,0.2962052200672835
C15orf48,0.026948082930654316,0.29618344824346216
RAB7A,0.030801774303489182,0.29597106253652566
CEBPZ,0.026382131176517554,0.29565053261704693
GOLGA3,-0.02329887852276258,0.29502494397922874
PITPNC1,0.021280178844183872,0.29489961335426784
ARFIP1,-0.01586499637449368,0.29467529578741175
UBE2B,-0.03146523814088731,0.29459590169113586
C1D,-0.024531655447353806,0.29420500312498316
VPS51,-0.023996563314216957,0.294162108121204
NOA1,0.018989356305857186,0.29372356640998154
GARS,0.02992776719960233,0.29364578949175746
FAM172A,-0.017318447599637743,0.29309013054814603
CCDC59,-0.030722360275738936,0.29196523569625615
NIT1,-0.0183565878538694,0.2913071911328775
STK24,-0.028997583087742917,0.2907474855164448
GPN2,-0.019893045581817148,0.29049435794449835
PMPCB,0.023736433411438718,0.29008633946464096
SRPR,-0.023185816468106246,0.2896479032240002
PLEC,-0.030075595536290578,0.2896479032240002
RALB,-0.02619044955475669,0.28939999910783887
GOLT1B,0.026524816724937672,0.289078892050681
GTPBP1,-0.015326667896917279,0.289078892050681
C16orf72,-0.019267240798826357,0.289078892050681
PAX8,-0.012958813915594725,0.2889511148340621
PHKB,-0.02103072200948386,0.2886399034160769
HSD17B1,-0.01482920186706771,0.2886399034160769
DCP1A,0.020912159492706195,0.2870099004115046
ETV6,-0.016822729926260216,0.2869578759703227
PCNXL4,-0.01635669225149794,0.2861855666980509
IGFBP3,0.025470432591021996,0.28542113367057076
TSTD3,-0.016567023447493945,0.28452570838640767
CPD,0.018499937047427473,0.2844506914191122
TRIB1,-0.018382762341706105,0.2841696153004095
GINM1,-0.02208986098301402,0.2841696153004095
RAB14,-0.025717716257993573,0.2841696153004095
WDR59,-0.01670539196424148,0.28359948764143583
DNAJC3,-0.027690687920141066,0.28336293409781954
DDAH1,0.02190684234269913,0.2828880562583115
SLFN5,0.015865024275647066,0.2827282084388394
NAA30,-0.018976639161336628,0.28208303959549325
ATP6V1B2,-0.01823153084298923,0.28084409849546427
SRGN,0.01397906340381816,0.28010499836141123
BACE2,-0.024523969543683855,0.27954176325277585
FGF2,0.017223218764210735,0.2794849384246772
PDXDC1,-0.02300950554528125,0.2790657413501867
GMPPA,-0.019451490005742755,0.27855665461699974
HYOU1,-0.021328795291741365,0.27792424599196286
CITED4,-0.02292880194744651,0.27729260428562474
SNRNP27,0.02651315626843953,0.2758160804397272
DDX24,-0.028431265626814195,0.27552572747816884
WDR70,0.015341337711828551,0.2752948215750779
APOO,-0.02070321739775327,0.27515763348319916
JOSD2,-0.029447126796411816,0.27504946015675463
GTF2H5,-0.029187211148648196,0.27496585101407567
DLGAP1-AS1,0.017979293293755916,0.2742649156821056
OSBPL2,-0.015964410033628695,0.27425313299325366
ITSN2,0.021239438299641478,0.27311418615723004
ATP5F1,0.02909715408911584,0.27292230307200743
ESRRA,-0.027444807335869292,0.2720232951361976
SNHG10,-0.021460154015796817,0.2717908919621756
XRN2,-0.027847369100457264,0.2717160295291883
LYST,0.016694633172380513,0.2713779179402721
TRPM2,-0.015896876317610165,0.27106867976263777
RPP21,-0.01595756406558113,0.2706208364883756
MT-CO2,0.01293842328241368,0.27031824679945354
NPEPL1,-0.01577821129053092,0.2691007033966173
BLVRB,0.02839790507383988,0.26892564626011184
HEXA,0.020893672502155347,0.26787826717768903
ID2,0.02312493362291601,0.267650572201407
DDX50,-0.02165197626709503,0.26708146368430064
SCNM1,-0.025605743539864,0.2667119435046661
CYTH2,-0.02303056597809583,0.26621811555184055
NSF,-0.01587637621376814,0.2658568266400285
GPS2,-0.016253127833186554,0.26475158492071527
GABARAPL2,0.028452943875596937,0.26461577212700776
TDG,0.02564006923151485,0.26418978485434036
PLD3,-0.023925373912615733,0.2630806112128628
BSPRY,-0.016189419758499746,0.2629685699897628
NKAP,-0.02663684473656147,0.2625587877462396
C6orf89,-0.024213214507985192,0.26250440899286853
ZBTB43,-0.016644774248876004,0.2606836971873313
KIF1B,-0.018599058765811805,0.2594992847734704
ARL4D,-0.01758068172405558,0.2594538214379528
NCEH1,-0.01852359590704289,0.25919161474927926
RBM19,-0.015510239330496667,0.25919161474927926
TCF7L2,-0.016240123870289835,0.2590763992804291
ATXN1,-0.014254691615989579,0.2588788207592339
OGFOD1,0.01788543546113619,0.2586288490988738
C8orf76,-0.016823139752750293,0.25861432867329137
ZNF12,-0.018578428485466425,0.25861432867329137
ZNF185,0.017558090404473425,0.2585728471158782
TRAK1,-0.014487514987401973,0.2584802247178101
DDX1,0.025064667585072087,0.258456918767239
HSPA4,-0.024106613376609687,0.25839651989570867
NSUN4,-0.013544602117166349,0.25839124767824384
NOP9,-0.01404398450484301,0.257951294756249
CTD-2256P15.2,0.01429722870195782,0.257951294756249
ZNF275,-0.01382066823981809,0.25715474730948024
UBXN1,-0.028235022008721522,0.2561312056403801
WBP4,-0.022721335019944888,0.2552558799498743
COX4I1,-0.01644271987415813,0.2538735363229535
CCNH,0.020393936285925562,0.25351711613169625
ACOT7,0.025028351722742315,0.2521712575487971
IP6K2,0.023361308095291022,0.2521712575487971
DKK3,0.01667792580743921,0.25185445647325544
PI4K2B,-0.014922664226054927,0.2516310915560096
MTIF3,0.024636199253679436,0.2516310915560096
PANX1,0.014649928363179576,0.25135113236929085
HS3ST1,0.014782486440746645,0.2497305323469657
MRPS28,0.02474696185597125,0.2496615786169074
DLC1,-0.015946551918569973,0.24926859566107676
COG8,-0.013588021428247998,0.2492583772497889
C5orf28,-0.01405074076491708,0.2490387128861573
GLRX,-0.020629814229705445,0.24875586690174356
OS9,0.02160748340962826,0.24864631842502058
FNTA,0.02432999179806483,0.2486303236748821
MICU1,-0.01795279542648398,0.24850169136890876
DCAF13,-0.023643192934007295,0.2483167169825466
PIP4K2B,-0.014917852019209477,0.2475912070016097
EVA1B,0.02315201948121892,0.24679517514993699
MYNN,-0.013859885070342415,0.24657119729608284
GHITM,0.02733476363867826,0.24595775151895918
PPAPDC1B,0.02258808401364476,0.24594134059993472
MARVELD3,-0.014225452242247805,0.24579040625305004
ARL14EP,-0.01813652226167317,0.2454105877549608
PML,-0.01815579039261639,0.24485018609429918
ADK,0.022454923599407373,0.2448286159648953
MRPL49,-0.02372282283627669,0.24466532476121775
SENP5,-0.022209596589591207,0.24436670280516362
TMC5,-0.013342773595019786,0.24413616370208344
SMAP2,-0.017595431807789552,0.2440056027302157
N4BP2L2,-0.024693398822591917,0.24372949846437178
GLTP,-0.025351285794343426,0.24345626495449338
TES,-0.02194300054618914,0.24345626495449338
PPP1R13L,0.017095438815861286,0.24231835206627417
PHYH,0.015928630553200485,0.24213108713602083
AJUBA,-0.019729304732787334,0.24167254598372537
RPL18,-0.011941361292542751,0.2409124437043143
HIPK2,-0.019557598155009792,0.24088210578274505
CAPN7,0.01430018330283378,0.24022793464405046
ATP6V1E2,-0.013271607025796328,0.23953070179332742
MT-CO1,0.010017552608525548,0.23872473717437598
SEPT8,-0.01534204779859305,0.23872473717437598
ERO1L,-0.02474226983849981,0.2385110744485171
PDZK1IP1,0.015434887672855169,0.2362839992537767
SH3BGRL,-0.018799243611243632,0.23626410915116022
GADD45B,-0.020297902797618228,0.2356257373405473
VTI1A,-0.013426295498391028,0.2345474628887614
TUBA1A,-0.021142970607136213,0.23451405606497178
SMNDC1,-0.015080372674044717,0.23424542916681715
MAP1LC3A,-0.017075647782278658,0.23338654429676026
MITD1,-0.017499344441445963,0.23327756986814527
NOL6,-0.012849864059719884,0.2329870148522228
PREPL,-0.014651983031057192,0.23235510003050117
CD46,-0.01766057153628786,0.2323310860851332
ATXN7,-0.013904355143420588,0.23200649547104807
ABR,-0.0163934456704391,0.23196366118701697
XBP1,-0.023417418207549723,0.23196054023130874
TP53BP2,-0.0140278292319449,0.23085257305885862
PSMB1,0.025758321709894894,0.23058969840613439
RP11-11N9.4,-0.015417375166778768,0.23058969840613439
KPNA1,0.017052402936784894,0.22961454920940993
AVPI1,0.021084641907073376,0.22961454920940993
HERPUD2,-0.016918242065001365,0.22889268571523994
C3orf67,0.013626048496895748,0.2286786307473893
CYB5R1,-0.016393762968475833,0.2284423860186281
HSP90AB1,0.02094890042487485,0.22827225825221276
PDCD6IP,-0.017378842018692886,0.22704280441900704
FAM127A,0.024215515477819416,0.22641862028023854
DAK,-0.012825406834889641,0.22539884753736977
RPL9,0.012420666593206064,0.22500099256682735
RBAK-RBAKDN,-0.0149045111215802,0.22310329864486173
CDC42BPA,-0.018524079331561083,0.22294531491849748
C15orf57,0.013715242935504968,0.22259233466120618
UPF2,0.019301666412816942,0.22219788373638327
MOK,-0.01923108140373575,0.22188908022598555
C12orf49,-0.02257483061033394,0.22149159881518998
LIMK2,-0.01671572847167102,0.221386627913255
NMD3,-0.017023297073839316,0.221386627913255
IFITM3,-0.024422453525888344,0.22036697383436904
GDI1,0.023428652509351444,0.21981989031479385
ELOVL1,-0.024008651333660147,0.21971364954011524
PGLS,-0.025054103612302647,0.2183228671392645
PTPRF,-0.022009073665318013,0.2181731936655946
PPP1R9B,-0.014565238504520295,0.21766544587490472
UIMC1,-0.014155477037302688,0.21766544587490472
KLC1,-0.018014795514424087,0.21766544587490472
FNIP1,-0.014022317893545022,0.21766544587490472
KLF6,0.02503020764309749,0.21760330425429414
DDX5,-0.024845902461500202,0.21717421955878236
KLF13,-0.01584158990600848,0.21714527792755509
MPV17L2,0.014669086988805091,0.21714527792755509
CDS1,-0.013460467244630792,0.2170013303250993
EIF2S3,0.024182550105839695,0.2170013303250993
TRIP10,-0.01790024921436917,0.2160767842619865
CD68,0.01511594744,0.21588276163792208
RPS17,-0.013682714810261842,0.21587880507980636
FKBP11,0.017555458964714,0.2153196889592688
MALL,-0.01904916877037266,0.2143621711296482
PNPLA4,-0.017596683330686425,0.21421058564756676
ABCC3,-0.01644750938845263,0.21394862249524813
TTC1,-0.022577331396319344,0.2135190749829788
RP11-803D5.4,-0.014419949010540556,0.21344423611266367
MMS19,-0.01375741875445513,0.2131840507686983
PIGU,-0.012267021282668544,0.21309103521602096
NPHP1,-0.012083041408528672,0.21309103521602096
CRIPT,0.023235740254247794,0.2130528614248914
GAS6,-0.02131850111689726,0.21303291739742114
DDA1,-0.024107948002722424,0.2129093857896065
P4HTM,0.014485069857109956,0.21272578184034163
TBC1D14,-0.013457883850542807,0.2126771387337459
VDAC3,-0.023764651641326573,0.21266113267824568
MTHFD1L,0.021243910394578513,0.21265163664518993
DDOST,0.021928550043990747,0.21218654604113094
SCAF4,-0.015941251137102874,0.21211205822579798
PLCD3,0.016731499904435232,0.2108336285357881
RNF24,0.01714478890870108,0.21015886746091275
TMEM199,-0.017597519448752763,0.21004284177939436
IST1,-0.017440474296726016,0.20951245305726784
EIF4A2,0.024352631368533828,0.2073964768954777
S100A14,0.019148825723087626,0.20719628761924516
AGTRAP,0.022581298992635723,0.20719628761924516
SAMM50,0.01683104272913649,0.20671628911838263
BCL9L,-0.013717353955592593,0.2054683602377495
RFWD2,-0.016133324099039115,0.20538340417805306
CASP3,0.013716742957846861,0.20538340417805306
AP3B1,-0.014855317043826588,0.20481845779090765
SPP1,-0.01307480782724646,0.20455970072724983
FAM207A,-0.02340975162766057,0.20434126965894328
HINT1,-0.012156179212031049,0.20374174293655514
MFSD10,0.020874855867598185,0.20374174293655514
TNS4,0.012789805216796069,0.20374174293655514
ZNF267,0.011798104745665228,0.20374174293655514
PGS1,0.013014536249866815,0.20351321831677235
RP11-669N7.2,-0.010771432872106246,0.20284057348276296
HYI,0.01655968458340329,0.20254142568458783
ETFA,-0.02204831127857876,0.20254142568458783
CLTB,0.021406558816854826,0.20254142568458783
TULP4,-0.01168724030261803,0.2023611798239507
ACSL4,-0.014519838180778066,0.20206358810921277
RCAN1,0.01613138742135689,0.2013243064135911
PSME1,-0.023517742340191106,0.20098865684423892
PGM2,-0.011300986819724912,0.20098865684423892
RPL13A,0.010798173873084238,0.20056228037469787
NACC2,0.015569125481682988,0.20056228037469787
KLHL7,-0.016379971241024194,0.19998230768046443
ANKRD12,0.01966300590229153,0.19981609901719302
LIAS,-0.012111338025108331,0.19973805580471055
ZNF451,0.014953504347857915,0.1986832438815587
NXF1,-0.012024507191074285,0.1983673401485189
MOB3A,-0.01162735310522045,0.19828729829507746
HLA-C,-0.02247861362212511,0.19817431289619258
YTHDC1,0.021462892414580992,0.19773784075720865
TAX1BP1,-0.022750955186037203,0.19763843814070406
PLXNA1,-0.015371345552144255,0.1976088446586588
TRNP1,-0.017439706244338105,0.19755014059739132
KIF21A,0.016120760670529144,0.19755014059739132
CERS5,0.012016325918900783,0.19654922300042643
IL13RA1,-0.01844318763117414,0.19620176028488495
SH3PXD2A,-0.011531983649732958,0.1954703671708985
SYNJ2,-0.011437628496871355,0.19545361150409218
RP11-357H14.17,0.013953033937718295,0.19358651343065772
PDIA4,-0.02195844050392637,0.19346682807315602
VPS37B,-0.01726907030069924,0.19262115944731692
MBTPS1,0.015735164888777575,0.19236485460688785
C3orf17,-0.014795194953974189,0.19184486883654592
HSPA9,-0.02218955219956431,0.19136776284646162
HOXA10-AS,-0.01284967511574564,0.19081065912864098
SGCB,-0.01427067165019924,0.1905931208554425
SMG6,-0.012368348443633437,0.1905931208554425
APPBP2,-0.01225245216531512,0.1905931208554425
DYNC1LI1,-0.013996258452462662,0.19014809335485533
CXorf40A,-0.010800107984030305,0.18947980522422225
TGFBRAP1,-0.01235636291769815,0.18928912975296736
KCTD1,-0.012193142531028656,0.18918193997490299
SACS,-0.011040786477922282,0.18860451808883466
TFAP2A,-0.016332164940367377,0.18851152253531075
MGST2,-0.014478634076787955,0.18825130122765532
SCRIB,0.014539825351461033,0.18825130122765532
ATP6V1G1,-0.01854693454509082,0.18798492395893895
ACBD3,-0.01770562696362621,0.18780498314276234
ZBTB7B,-0.011508945324687048,0.18756737612653013
JOSD1,-0.015949178074557757,0.18756737612653013
DENND2D,0.010753970000267898,0.18756737612653013
IL18,0.012689908641934977,0.18723821945416275
LDHA,-0.018656098902461338,0.1870732291539392
UPF3A,-0.019750568660278134,0.18649779996241375
RP11-65J3.1,0.012418316177202016,0.18649779996241375
POLR3A,-0.012455477260589376,0.18594323736372362
FLCN,0.011071788274722216,0.18529381352053179
KANSL1-AS1,0.01218634100178928,0.18511622098523145
SH3BP5,-0.010609552415772328,0.1850629135151661
FAM45A,0.01755770947486912,0.18484436223534864
LUZP1,0.020079837115924093,0.18475100428254385
YES1,-0.01591133547243917,0.1835683059031241
ETHE1,0.01940051967197931,0.18351760473879802
GM2A,-0.011372911269436514,0.18351760473879802
ZNF277,-0.011907040420469528,0.18312707643352127
MKNK1,-0.016739538830547573,0.1830887256196882
SENP6,-0.015888588820820893,0.18304544041368154
SETD3,-0.015716744896132617,0.18291975812068365
FEM1B,0.012076832300440543,0.18224478784679798
SNRPE,-0.01584545181448682,0.18193298364350718
ELL2,-0.016223028068558243,0.181314134672457
CASC8,0.010394674732199682,0.18080899747188042
TMEM57,-0.01183249878443604,0.18072357557328206
PREP,-0.010484583608509013,0.18039843077864182
SUCO,-0.014394872978928497,0.18031652648172763
NDUFA10,-0.019300094172870708,0.1802824384901845
TCEAL3,0.01752259964793179,0.17994754053847467
IFT20,0.020846085700306993,0.17993797566902053
ZNF281,0.01459187861654243,0.1792599047137179
SF3A3,0.018160039667923122,0.17910031536282062
NAMPT,-0.014543113821771314,0.17879336743268684
AGBL5,0.014787068660139013,0.17867531204605713
VGF,-0.012714345534276639,0.17729900250125818
PEX11B,-0.011407897253989496,0.17721196507452633
NEMF,0.017434427109444428,0.1770211289658665
ATXN3,0.012146091169276119,0.1770211289658665
ARFGEF2,-0.012230795829258234,0.17678725055217295
FAM107B,-0.017154283908822343,0.17622802942244392
ACTR10,0.015575805359167028,0.17516436259664384
ARID4A,-0.010886013797909655,0.1746674933430315
OSBPL10,-0.012006948943912299,0.1736279942477455
PCYOX1,-0.013640094736553365,0.1736279942477455
BAIAP2L1,0.01551365221848311,0.17359576150260614
CTPS1,-0.015763964707877776,0.17338032411908408
CCDC57,-0.013652690081484842,0.17338032411908408
ADIPOR1,-0.020542667224916933,0.17304995646403665
IRF7,-0.012518203432144048,0.17255886689192945
PPIL4,-0.011493215199995355,0.17151179578592
AGR2,-0.010321748408807174,0.17151179578592
DHRS4L2,-0.016458844443291376,0.17119865397381584
LRIF1,-0.017407336255763184,0.17119865397381584
BTG3,0.017932819932415356,0.17079844880121645
EXOC5,-0.013434992123101175,0.1701138904912865
XPNPEP1,0.010623797791864398,0.1701138904912865
ATP5S,-0.014543014186697789,0.16987269432670285
COX15,0.00993476378138336,0.16924844451431467
TAGLN,0.016276694532053604,0.1690421976341565
DNAJC15,0.01751235695215758,0.16889026141941757
MAGEA3,-0.010781235074958317,0.16889026141941757
PRPF6,-0.01900328483239644,0.16889026141941757
MGMT,0.014526017077134412,0.16889026141941757
SMYD3,0.011874926931888297,0.16824598041234076
ZNF280D,-0.014365284125090305,0.1681979518289653
HSPA1B,-0.009917833639119245,0.16781318093173145
USP9X,-0.015856476540132114,0.1677486159101044
MRPL1,0.016719690931727982,0.16773163784452985
MACC1,-0.009730018064200152,0.16773163784452985
ATP5SL,-0.016673131457369372,0.16765443089312596
ENOSF1,-0.013145674682666808,0.16761254119500807
NAGK,-0.014178529899600889,0.1675848892563676
TBC1D23,0.01065444732696541,0.16725434666343023
FARP1,-0.015241049801812068,0.16698885019140955
SS18,-0.011685488402931377,0.16666202086720103
PSEN1,-0.011346084890639041,0.16633631256476344
CD163L1,-0.011675569020218823,0.16617851083002755
ARNTL2,0.015156112089397489,0.16600536095198778
ZCCHC7,0.011278580955179862,0.1655043696343367
CLEC11A,-0.013350966085877047,0.1655043696343367
ZC3H3,-0.010080467738810661,0.16486339714280362
UBA6-AS1,-0.009841569838975772,0.1648430367162383
PLEKHB2,-0.018670013422723564,0.1648430367162383
PRNP,-0.018781267657002054,0.1648430367162383
FBXO34,0.00972465721668403,0.16473345268535988
THBS1,0.017404467294828585,0.16473345268535988
GJB3,-0.012887772696663191,0.16457020946395448
RIT1,0.01173290647021652,0.16454212318433267
LPCAT3,0.012105191594395492,0.16449786634424918
TSPAN4,0.017297133559887712,0.16445298759407026
MINK1,0.011646935004588244,0.16437732677332362
SLC33A1,0.010335240176439164,0.1643538250716303
ZNF394,-0.012406763917508279,0.1639494855857675
GPR108,0.013687578876267814,0.16368170016394595
YWHAG,-0.019742092596855443,0.16356633471102705
KDELR2,-0.016438271637708723,0.16356633471102705
CAPN2,-0.018876268978992528,0.16347240294886997
ARFGAP1,0.014871294722957451,0.16343744898444074
NRBF2,0.015240381643864431,0.16343744898444074
DAP,-0.018932912828010018,0.16330852153167255
LETM2,-0.012513588885863847,0.16327684416048033
GSS,0.015454436298061758,0.16225204442322264
FAM46A,-0.010202535287056058,0.1620386154607166
IRF2BPL,-0.012818618663781756,0.1620386154607166
RRAGA,-0.015596315422261142,0.16160620641451823
PSMD2,0.019366611919757304,0.16138908284776834
TPP1,0.015286486740371252,0.1612642357352236
SLC25A32,-0.013504900835201283,0.1608360695007617
LIPA,-0.00997985088201947,0.15851238839398352
CLPX,-0.010701842844082599,0.1577881866702221
STK10,-0.01053730298172173,0.15761596462907984
CCNB1IP1,-0.016228802858910818,0.1571752260813473
XPR1,0.009450460879078193,0.15713926214136756
GOT2,-0.0176744554968149,0.1571378787369821
FTSJ3,-0.012856030701930976,0.15590145925023288
DUSP11,0.012463544089536427,0.15570918210944115
USP12,-0.010614876722486066,0.1554002913821899
BCAS4,-0.01310100688430893,0.1552733257714624
CCSER2,-0.014253537546360384,0.1547846128201612
PSMD4,-0.018836834873719788,0.15476748833505577
CTNNBIP1,-0.01777789126350271,0.15476748833505577
TBC1D22A,0.010567862291452457,0.15476748833505577
XYLT2,-0.009657673361425978,0.15476748833505577
HSPA8,-0.01865245682492578,0.1544399064900068
PTGR1,-0.014961539937538681,0.15434943781098792
PCDH7,-0.009510304366290079,0.1542253851768192
CRIM1,-0.012314027519425785,0.15409952727193824
SRP54,-0.012224271090031102,0.15397634926522796
CHMP2B,-0.016503301250741842,0.1538221096028289
CHMP2A,-0.017890408082593012,0.15285366795480101
OBFC1,-0.012404555116888538,0.15245282513234037
C16orf87,-0.011949401569562923,0.1523241589551451
RILP,0.012508410476581133,0.1523241589551451
EIF2A,-0.016997761332859795,0.1522312195676129
TERF2IP,-0.014551567207638172,0.1515094833596532
MDFI,0.012672397576923622,0.15121813608911713
MAP4K3,-0.009133416018774376,0.1508221770513421
MSX1,0.010091966850373169,0.15032185651705196
ENY2,-0.015329808225599706,0.15009702953417192
MLH1,-0.0090734866990827,0.1498325808464862
PSMG3-AS1,-0.010183669376552018,0.14958934468115392
ANXA7,-0.016405121792584687,0.14882188797612372
PRKRIR,0.014166876745346002,0.14877872576535064
CLK3,0.012276184817325841,0.14866427456867048
SELK,0.017635153013697114,0.1483960176951818
ACTB,0.009147790847439552,0.14794980741845806
WHAMM,-0.010820777540967441,0.14726403821086367
RP11-395G23.3,0.010353784956643963,0.14653582949205862
SLC41A3,-0.009782358502429034,0.14653582949205862
KLF5,-0.012680021541428665,0.14653582949205862
MED17,0.010394532612962415,0.14653582949205862
EIF3F,0.016682705795568076,0.14653582949205862
CORO2A,-0.008871513291998312,0.146091514636332
MAP3K9,-0.009107853690604628,0.146091514636332
FN1,-0.01507648216472024,0.14590813870904318
MARCH5,0.012520568083174588,0.14588460980676524
COL6A1,0.01274924081333939,0.1457678438878424
LIMA1,0.016597227065205722,0.1457678438878424
SNAPC1,-0.012677010720620885,0.1457678438878424
CTTNBP2NL,0.010165694167722172,0.14553040660434693
MICU2,0.009863266411106686,0.1454599231021236
AAK1,-0.013679620143031812,0.1454599231021236
SLC20A2,0.013197738247141544,0.1452491837303889
FEM1A,-0.010503650885293148,0.14522486660819892
NCBP2,0.017201517114905585,0.14489238409904262
INPP5K,-0.008499565517337437,0.14450985262749277
MICAL2,-0.012034161336952565,0.1439245949615919
SPRYD3,-0.008471133601384295,0.14379329090900528
SH2B3,-0.009550398228316936,0.1433036852995912
IMPAD1,-0.014915094564358355,0.1431796865305276
BBS7,0.012360406559889903,0.14284987707634353
TRAPPC2L,-0.01732662850058375,0.1428365496768378
EMC3,-0.015190222337098547,0.14270281561039333
PTCHD3P1,0.01105022876289219,0.14244537316135444
TAF1D,0.017019844931116523,0.1417051708084113
SLC7A6,-0.00971805575786533,0.1417051708084113
NOL3,0.014208197418629886,0.14164961603395318
ZBTB11-AS1,-0.009140247914398714,0.14164961603395318
PPP1R18,-0.015118838188083572,0.14139269943601349
